County_Code,County_Name,Constituency_Code,Constituency_Name,Ward_Code,Ward_Name,
039,BUNGOMA,219,BUMULA,1089,SOUTH BUKUSU,
039,BUNGOMA,219,BUMULA,1090,BUMULA,
039,BUNGOMA,219,BUMULA,1091,KHASOKO,
039,BUNGOMA,219,BUMULA,1092,KABULA,
039,BUNGOMA,219,BUMULA,1093,KIMAETI,
039,BUNGOMA,219,BUMULA,1094,WEST BUKUSU,
039,BUNGOMA,219,BUMULA,1095,SIBOTI,
039,BUNGOMA,220,KANDUYI,1096,BUKEMBE WEST,
039,BUNGOMA,220,KANDUYI,1097,BUKEMBE EAST,
039,BUNGOMA,220,KANDUYI,1098,TOWNSHIP,
039,BUNGOMA,220,KANDUYI,1099,KHALABA,
039,BUNGOMA,220,KANDUYI,1100,MUSIKOMA,
039,BUNGOMA,220,KANDUYI,1101,EAST SANG'ALO,
039,BUNGOMA,220,KANDUYI,1102,MARAKARU/TUUTI,
039,BUNGOMA,220,KANDUYI,1103,WEST SANG'ALO,
039,BUNGOMA,221,WEBUYE EAST,1104,MIHUU,
039,BUNGOMA,221,WEBUYE EAST,1105,NDIVISI,
039,BUNGOMA,221,WEBUYE EAST,1106,MARAKA,
039,BUNGOMA,222,WEBUYE WEST,1107,MISIKHU,
039,BUNGOMA,222,WEBUYE WEST,1108,SITIKHO,
039,BUNGOMA,222,WEBUYE WEST,1109,MATULO,
039,BUNGOMA,222,WEBUYE WEST,1110,BOKOLI,
039,BUNGOMA,223,KIMILILI,1111,KIBINGEI,
039,BUNGOMA,223,KIMILILI,1112,KIMILILI,
039,BUNGOMA,223,KIMILILI,1113,MAENI,
039,BUNGOMA,223,KIMILILI,1114,KAMUKUYWA,
039,BUNGOMA,224,TONGAREN,1115,MBAKALO,
039,BUNGOMA,224,TONGAREN,1116,NAITIRI/KABUYEFWE,
039,BUNGOMA,224,TONGAREN,1117,MILIMA,
039,BUNGOMA,224,TONGAREN,1118,NDALU/ TABANI,
039,BUNGOMA,224,TONGAREN,1119,TONGAREN,
039,BUNGOMA,224,TONGAREN,1120,SOYSAMBU/ MITUA,
040,BUSIA,225,TESO NORTH,1121,MALABA CENTRAL,
040,BUSIA,225,TESO NORTH,1122,MALABA NORTH,
040,BUSIA,225,TESO NORTH,1123,ANG'URAI SOUTH,
040,BUSIA,225,TESO NORTH,1124,ANG'URAI NORTH,
040,BUSIA,225,TESO NORTH,1125,ANG'URAI EAST,
040,BUSIA,225,TESO NORTH,1126,MALABA SOUTH,
040,BUSIA,226,TESO SOUTH,1127,ANG'OROM,
040,BUSIA,226,TESO SOUTH,1128,CHAKOL SOUTH,
040,BUSIA,226,TESO SOUTH,1129,CHAKOL NORTH,
040,BUSIA,226,TESO SOUTH,1130,AMUKURA WEST,
040,BUSIA,226,TESO SOUTH,1131,AMUKURA EAST,
040,BUSIA,226,TESO SOUTH,1132,AMUKURA CENTRAL,
040,BUSIA,227,NAMBALE,1133,NAMBALE TOWNSHIP,
040,BUSIA,227,NAMBALE,1134,BUKHAYO NORTH/WALTSI,
040,BUSIA,227,NAMBALE,1135,BUKHAYO EAST,
040,BUSIA,227,NAMBALE,1136,BUKHAYO CENTRAL,
040,BUSIA,228,MATAYOS,1137,BUKHAYO WEST,
040,BUSIA,228,MATAYOS,1138,MAYENJE,
040,BUSIA,228,MATAYOS,1139,MATAYOS SOUTH,
040,BUSIA,228,MATAYOS,1140,BUSIBWABO,
040,BUSIA,228,MATAYOS,1141,BURUMBA,
040,BUSIA,229,BUTULA,1142,MARACHI WEST,
040,BUSIA,229,BUTULA,1143,KINGANDOLE,
040,BUSIA,229,BUTULA,1144,MARACHI CENTRAL,
040,BUSIA,229,BUTULA,1145,MARACHI EAST,
040,BUSIA,229,BUTULA,1146,MARACHI NORTH,
040,BUSIA,229,BUTULA,1147,ELUGULU,
040,BUSIA,230,FUNYULA,1148,NAMBOBOTO NAMBUKU,
040,BUSIA,230,FUNYULA,1149,NANGINA,
040,BUSIA,230,FUNYULA,1150,AGENG'A NANGUBA,
040,BUSIA,230,FUNYULA,1151,BWIRI,
040,BUSIA,231,BUDALANGI,1152,BUNYALA CENTRAL,
040,BUSIA,231,BUDALANGI,1153,BUNYALA NORTH,
040,BUSIA,231,BUDALANGI,1154,BUNYALA WEST,
040,BUSIA,231,BUDALANGI,1155,BUNYALA SOUTH,
041,SIAYA,232,UGENYA,1156,WEST UGENYA,
041,SIAYA,232,UGENYA,1157,UKWALA,
041,SIAYA,232,UGENYA,1158,NORTH UGENYA,
041,SIAYA,232,UGENYA,1159,EAST UGENYA,
041,SIAYA,233,UGUNJA,1160,SIDINDI,
041,SIAYA,233,UGUNJA,1161,SIGOMERE,
041,SIAYA,233,UGUNJA,1162,UGUNJA,
041,SIAYA,234,ALEGO USONGA,1163,USONGA,
041,SIAYA,234,ALEGO USONGA,1164,WEST ALEGO,
041,SIAYA,234,ALEGO USONGA,1165,CENTRAL ALEGO,
041,SIAYA,234,ALEGO USONGA,1166,SIAYA TOWNSHIP,
041,SIAYA,234,ALEGO USONGA,1167,NORTH ALEGO,
041,SIAYA,234,ALEGO USONGA,1168,SOUTH EAST ALEGO,
041,SIAYA,235,GEM,1169,NORTH GEM,
041,SIAYA,235,GEM,1170,WEST GEM,
041,SIAYA,235,GEM,1171,CENTRAL GEM,
041,SIAYA,235,GEM,1172,YALA TOWNSHIP,
041,SIAYA,235,GEM,1173,EAST GEM,
041,SIAYA,235,GEM,1174,SOUTH GEM,
041,SIAYA,236,BONDO,1175,WEST YIMBO,
041,SIAYA,236,BONDO,1176,CENTRAL SAKWA,
041,SIAYA,236,BONDO,1177,SOUTH SAKWA,
041,SIAYA,236,BONDO,1178,YIMBO EAST,
041,SIAYA,236,BONDO,1179,WEST SAKWA,
041,SIAYA,236,BONDO,1180,NORTH SAKWA,
041,SIAYA,237,RARIEDA,1181,EAST ASEMBO,
041,SIAYA,237,RARIEDA,1182,WEST ASEMBO,
041,SIAYA,237,RARIEDA,1183,NORTH UYOMA,
041,SIAYA,237,RARIEDA,1184,SOUTH UYOMA,
041,SIAYA,237,RARIEDA,1185,WEST UYOMA,
042,KISUMU,238,KISUMU EAST,1186,KAJULU,
042,KISUMU,238,KISUMU EAST,1187,KOLWA EAST,
042,KISUMU,238,KISUMU EAST,1188,MANYATTA 'B',
042,KISUMU,238,KISUMU EAST,1189,NYALENDA 'A',
042,KISUMU,238,KISUMU EAST,1190,KOLWA CENTRAL,
042,KISUMU,239,KISUMU WEST,1191,SOUTH WEST KISUMU,
042,KISUMU,239,KISUMU WEST,1192,CENTRAL KISUMU,
042,KISUMU,239,KISUMU WEST,1193,KISUMU NORTH,
042,KISUMU,239,KISUMU WEST,1194,WEST KISUMU,
042,KISUMU,239,KISUMU WEST,1195,NORTH WEST KISUMU,
042,KISUMU,240,KISUMU CENTRAL,1196,RAILWAYS,
042,KISUMU,240,KISUMU CENTRAL,1197,MIGOSI,
042,KISUMU,240,KISUMU CENTRAL,1198,SHAURIMOYO KALOLENI,
042,KISUMU,240,KISUMU CENTRAL,1199,MARKET MILIMANI,
042,KISUMU,240,KISUMU CENTRAL,1200,KONDELE,
042,KISUMU,240,KISUMU CENTRAL,1201,NYALENDA B,
042,KISUMU,241,SEME,1202,WEST SEME,
042,KISUMU,241,SEME,1203,CENTRAL SEME,
042,KISUMU,241,SEME,1204,EAST SEME,
042,KISUMU,241,SEME,1205,NORTH SEME,
042,KISUMU,242,NYANDO,1206,EAST KANO/WAWIDHI,
042,KISUMU,242,NYANDO,1207,AWASI/ONJIKO,
042,KISUMU,242,NYANDO,1208,AHERO,
042,KISUMU,242,NYANDO,1209,KABONYO/KANYAGWAL,
042,KISUMU,242,NYANDO,1210,KOBURA,
042,KISUMU,243,MUHORONI,1211,MIWANI,
042,KISUMU,243,MUHORONI,1212,OMBEYI,
042,KISUMU,243,MUHORONI,1213,MASOGO/NYANG'OMA,
042,KISUMU,243,MUHORONI,1214,CHEMELIL,
042,KISUMU,243,MUHORONI,1215,MUHORONI/KORU,
042,KISUMU,244,NYAKACH,1216,SOUTH WEST NYAKACH,
042,KISUMU,244,NYAKACH,1217,NORTH NYAKACH,
042,KISUMU,244,NYAKACH,1218,CENTRAL NYAKACH,
042,KISUMU,244,NYAKACH,1219,WEST NYAKACH,
042,KISUMU,244,NYAKACH,1220,SOUTH EAST NYAKACH,
043,HOMA BAY,245,KASIPUL,1221,WEST KASIPUL,
043,HOMA BAY,245,KASIPUL,1222,SOUTH KASIPUL,
043,HOMA BAY,245,KASIPUL,1223,CENTRAL KASIPUL,
043,HOMA BAY,245,KASIPUL,1224,EAST KAMAGAK,
043,HOMA BAY,245,KASIPUL,1225,WEST KAMAGAK,
043,HOMA BAY,246,KABONDO KASIPUL,1226,KABONDO EAST,
043,HOMA BAY,246,KABONDO KASIPUL,1227,KABONDO WEST,
043,HOMA BAY,246,KABONDO KASIPUL,1228,KOKWANYO/KAKELO,
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,
043,HOMA BAY,247,KARACHUONYO,1230,WEST KARACHUONYO,
043,HOMA BAY,247,KARACHUONYO,1231,NORTH KARACHUONYO,
043,HOMA BAY,247,KARACHUONYO,1232,CENTRAL,
043,HOMA BAY,247,KARACHUONYO,1233,KANYALUO,
043,HOMA BAY,247,KARACHUONYO,1234,KIBIRI,
043,HOMA BAY,247,KARACHUONYO,1235,WANGCHIENG,
043,HOMA BAY,247,KARACHUONYO,1236,KENDU BAY TOWN,
043,HOMA BAY,248,RANGWE,1237,WEST GEM,
043,HOMA BAY,248,RANGWE,1238,EAST GEM,
043,HOMA BAY,248,RANGWE,1239,KAGAN,
043,HOMA BAY,248,RANGWE,1240,KOCHIA,
043,HOMA BAY,249,HOMA BAY TOWN,1241,HOMA BAY CENTRAL,
043,HOMA BAY,249,HOMA BAY TOWN,1242,HOMA BAY ARUJO,
043,HOMA BAY,249,HOMA BAY TOWN,1243,HOMA BAY WEST,
043,HOMA BAY,249,HOMA BAY TOWN,1244,HOMA BAY EAST,
043,HOMA BAY,250,NDHIWA,1245,KWABWAI,
043,HOMA BAY,250,NDHIWA,1246,KANYADOTO,
043,HOMA BAY,250,NDHIWA,1247,KANYIKELA,
043,HOMA BAY,250,NDHIWA,1248,KABUOCH NORTH,
043,HOMA BAY,250,NDHIWA,1249,KABUOCH SOUTH/PALA,
043,HOMA BAY,250,NDHIWA,1250,KANYAMWA KOLOGI,
043,HOMA BAY,250,NDHIWA,1251,KANYAMWA KOSEWE,
043,HOMA BAY,251,SUBA NORTH,1252,MFANGANO ISLAND,
043,HOMA BAY,251,SUBA NORTH,1253,RUSINGA ISLAND,
043,HOMA BAY,251,SUBA NORTH,1254,KASGUNGA,
043,HOMA BAY,251,SUBA NORTH,1255,GEMBE,
043,HOMA BAY,251,SUBA NORTH,1256,LAMBWE,
043,HOMA BAY,252,SUBA SOUTH,1257,GWASSI SOUTH,
043,HOMA BAY,252,SUBA SOUTH,1258,GWASSI NORTH,
043,HOMA BAY,252,SUBA SOUTH,1259,KAKSINGRI WEST,
043,HOMA BAY,252,SUBA SOUTH,1260,RUMA-KAKSINGRI,
044,MIGORI,253,RONGO,1261,NORTH KAMAGAMBO,
044,MIGORI,253,RONGO,1262,CENTRAL KAMAGAMBO,
044,MIGORI,253,RONGO,1263,EAST KAMAGAMBO,
044,MIGORI,253,RONGO,1264,SOUTH KAMAGAMBO,
044,MIGORI,254,AWENDO,1265,NORTH SAKWA,
044,MIGORI,254,AWENDO,1266,SOUTH SAKWA,
044,MIGORI,254,AWENDO,1267,WEST SAKWA,
044,MIGORI,254,AWENDO,1268,CENTRAL SAKWA,
044,MIGORI,255,SUNA EAST,1269,GOD JOPE,
044,MIGORI,255,SUNA EAST,1270,SUNA CENTRAL,
044,MIGORI,255,SUNA EAST,1271,KAKRAO,
044,MIGORI,255,SUNA EAST,1272,KWA,
044,MIGORI,256,SUNA WEST,1273,WIGA,
044,MIGORI,256,SUNA WEST,1274,WASWETA II,
044,MIGORI,256,SUNA WEST,1275,RAGANA-ORUBA,
044,MIGORI,256,SUNA WEST,1276,WASIMBETE,
044,MIGORI,257,URIRI,1277,WEST KANYAMKAGO,
044,MIGORI,257,URIRI,1278,NORTH KANYAMKAGO,
044,MIGORI,257,URIRI,1279,CENTRAL KANYAMKAGO,
044,MIGORI,257,URIRI,1280,SOUTH KANYAMKAGO,
044,MIGORI,257,URIRI,1281,EAST KANYAMKAGO,
044,MIGORI,258,NYATIKE,1282,KACHIEN'G,
044,MIGORI,258,NYATIKE,1283,KANYASA,
044,MIGORI,258,NYATIKE,1284,NORTH KADEM,
044,MIGORI,258,NYATIKE,1285,MACALDER/KANYARWANDA,
044,MIGORI,258,NYATIKE,1286,KALER,
044,MIGORI,258,NYATIKE,1287,GOT KACHOLA,
044,MIGORI,258,NYATIKE,1288,MUHURU,
044,MIGORI,259,KURIA WEST,1289,BUKIRA EAST,
044,MIGORI,259,KURIA WEST,1290,BUKIRA CENTRL/IKEREGE,
044,MIGORI,259,KURIA WEST,1291,ISIBANIA,
044,MIGORI,259,KURIA WEST,1292,MAKERERO,
044,MIGORI,259,KURIA WEST,1293,MASABA,
044,MIGORI,259,KURIA WEST,1294,TAGARE,
044,MIGORI,259,KURIA WEST,1295,NYAMOSENSE/KOMOSOKO,
044,MIGORI,260,KURIA EAST,1296,GOKEHARAKA/GETAMBWEGA,
044,MIGORI,260,KURIA EAST,1297,NTIMARU WEST,
044,MIGORI,260,KURIA EAST,1298,NTIMARU EAST,
044,MIGORI,260,KURIA EAST,1299,NYABASI EAST,
044,MIGORI,260,KURIA EAST,1300,NYABASI WEST,
045,KISII,261,BONCHARI,1301,BOMARIBA,
045,KISII,261,BONCHARI,1302,BOGIAKUMU,
045,KISII,261,BONCHARI,1303,BOMORENDA,
045,KISII,261,BONCHARI,1304,RIANA,
045,KISII,262,SOUTH MUGIRANGO,1305,TABAKA,
045,KISII,262,SOUTH MUGIRANGO,1306,BOIKANG'A,
045,KISII,262,SOUTH MUGIRANGO,1307,BOGETENGA,
045,KISII,262,SOUTH MUGIRANGO,1308,BORABU / CHITAGO,
045,KISII,262,SOUTH MUGIRANGO,1309,MOTICHO,
045,KISII,262,SOUTH MUGIRANGO,1310,GETENGA,
045,KISII,263,BOMACHOGE BORABU,1311,BOMBABA BORABU,
045,KISII,263,BOMACHOGE BORABU,1312,BOOCHI BORABU,
045,KISII,263,BOMACHOGE BORABU,1313,BOKIMONGE,
045,KISII,263,BOMACHOGE BORABU,1314,MAGENCHE,
045,KISII,264,BOBASI,1315,MASIGE WEST,
045,KISII,264,BOBASI,1316,MASIGE EAST,
045,KISII,264,BOBASI,1317,BASI CENTRAL,
045,KISII,264,BOBASI,1318,NYACHEKI,
045,KISII,264,BOBASI,1319,BASI BOGETAORIO,
045,KISII,264,BOBASI,1320,BOBASI CHACHE,
045,KISII,264,BOBASI,1321,SAMETA/MOKWERERO,
045,KISII,264,BOBASI,1322,BOBASI BOITANGARE,
045,KISII,265,BOMACHOGE CHACHE,1323,MAJOGE BASI,
045,KISII,265,BOMACHOGE CHACHE,1324,BOOCHI/TENDERE,
045,KISII,265,BOMACHOGE CHACHE,1325,BOSOTI/SENGERA,
045,KISII,266,NYARIBARI MASABA,1326,ICHUNI,
045,KISII,266,NYARIBARI MASABA,1327,NYAMASIBI,
045,KISII,266,NYARIBARI MASABA,1328,MASIMBA,
045,KISII,266,NYARIBARI MASABA,1329,GESUSU,
045,KISII,266,NYARIBARI MASABA,1330,KIAMOKAMA,
045,KISII,267,NYARIBARI CHACHE,1331,BOBARACHO,
045,KISII,267,NYARIBARI CHACHE,1332,KISII CENTRAL,
045,KISII,267,NYARIBARI CHACHE,1333,KEUMBU,
045,KISII,267,NYARIBARI CHACHE,1334,KIOGORO,
045,KISII,267,NYARIBARI CHACHE,1335,BIRONGO,
045,KISII,267,NYARIBARI CHACHE,1336,IBENO,
045,KISII,268,KITUTU CHACHE NORTH,1337,MONYERERO,
045,KISII,268,KITUTU CHACHE NORTH,1338,SENSI,
045,KISII,268,KITUTU CHACHE NORTH,1339,MARANI,
045,KISII,268,KITUTU CHACHE NORTH,1340,KEGOGI,
045,KISII,269,KITUTU CHACHE SOUTH,1341,BOGUSERO,
045,KISII,269,KITUTU CHACHE SOUTH,1342,BOGEKA,
045,KISII,269,KITUTU CHACHE SOUTH,1343,NYAKOE,
045,KISII,269,KITUTU CHACHE SOUTH,1344,KITUTU   CENTRAL,
045,KISII,269,KITUTU CHACHE SOUTH,1345,NYATIEKO,
046,NYAMIRA,270,KITUTU MASABA,1346,RIGOMA,
046,NYAMIRA,270,KITUTU MASABA,1347,GACHUBA,
046,NYAMIRA,270,KITUTU MASABA,1348,KEMERA,
046,NYAMIRA,270,KITUTU MASABA,1349,MAGOMBO,
046,NYAMIRA,270,KITUTU MASABA,1350,MANGA,
046,NYAMIRA,270,KITUTU MASABA,1351,GESIMA,
046,NYAMIRA,271,WEST MUGIRANGO,1352,NYAMAIYA,
046,NYAMIRA,271,WEST MUGIRANGO,1353,BOGICHORA,
046,NYAMIRA,271,WEST MUGIRANGO,1354,BOSAMARO,
046,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,
046,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,
046,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,
046,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,
046,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,
046,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,
046,NYAMIRA,273,BORABU,1362,MEKENENE,
046,NYAMIRA,273,BORABU,1363,KIABONYORU,
046,NYAMIRA,273,BORABU,1364,NYANSIONGO,
046,NYAMIRA,273,BORABU,1365,ESISE,
047,NAIROBI CITY,274,WESTLANDS,1366,KITISURU,
047,NAIROBI CITY,274,WESTLANDS,1367,PARKLANDS/HIGHRIDGE,
047,NAIROBI CITY,274,WESTLANDS,1368,KARURA,
047,NAIROBI CITY,274,WESTLANDS,1369,KANGEMI,
047,NAIROBI CITY,274,WESTLANDS,1370,MOUNTAIN VIEW,
047,NAIROBI CITY,275,DAGORETTI NORTH,1371,KILIMANI,
047,NAIROBI CITY,275,DAGORETTI NORTH,1372,KAWANGWARE,
047,NAIROBI CITY,275,DAGORETTI NORTH,1373,GATINA,
047,NAIROBI CITY,275,DAGORETTI NORTH,1374,KILELESHWA,
047,NAIROBI CITY,275,DAGORETTI NORTH,1375,KABIRO,
047,NAIROBI CITY,276,DAGORETTI SOUTH,1376,MUTU-INI,
047,NAIROBI CITY,276,DAGORETTI SOUTH,1377,NGANDO,
047,NAIROBI CITY,276,DAGORETTI SOUTH,1378,RIRUTA,
047,NAIROBI CITY,276,DAGORETTI SOUTH,1379,UTHIRU/RUTHIMITU,
047,NAIROBI CITY,276,DAGORETTI SOUTH,1380,WAITHAKA,
047,NAIROBI CITY,277,LANGATA,1381,KAREN,
047,NAIROBI CITY,277,LANGATA,1382,NAIROBI WEST,
047,NAIROBI CITY,277,LANGATA,1383,MUGUMU-INI,
047,NAIROBI CITY,277,LANGATA,1384,SOUTH C,
047,NAIROBI CITY,277,LANGATA,1385,NYAYO HIGHRISE,
047,NAIROBI CITY,278,KIBRA,1386,LAINI SABA,
047,NAIROBI CITY,278,KIBRA,1387,LINDI,
047,NAIROBI CITY,278,KIBRA,1388,MAKINA,
047,NAIROBI CITY,278,KIBRA,1389,WOODLEY/KENYATTA GOLF COURSE,
047,NAIROBI CITY,278,KIBRA,1390,SARANGOMBE,
047,NAIROBI CITY,279,ROYSAMBU,1391,GITHURAI,
047,NAIROBI CITY,279,ROYSAMBU,1392,KAHAWA WEST,
047,NAIROBI CITY,279,ROYSAMBU,1393,ZIMMERMAN,
047,NAIROBI CITY,279,ROYSAMBU,1394,ROYSAMBU,
047,NAIROBI CITY,279,ROYSAMBU,1395,KAHAWA,
047,NAIROBI CITY,280,KASARANI,1396,CLAY CITY,
047,NAIROBI CITY,280,KASARANI,1397,MWIKI,
047,NAIROBI CITY,280,KASARANI,1398,KASARANI,
047,NAIROBI CITY,280,KASARANI,1399,NJIRU,
047,NAIROBI CITY,280,KASARANI,1400,RUAI,
047,NAIROBI CITY,281,RUARAKA,1401,BABA DOGO,
047,NAIROBI CITY,281,RUARAKA,1402,UTALII,
047,NAIROBI CITY,281,RUARAKA,1403,MATHARE NORTH,
047,NAIROBI CITY,281,RUARAKA,1404,LUCKY SUMMER,
047,NAIROBI CITY,281,RUARAKA,1405,KOROGOCHO,
047,NAIROBI CITY,282,EMBAKASI SOUTH,1406,IMARA DAIMA,
047,NAIROBI CITY,282,EMBAKASI SOUTH,1407,KWA NJENGA,
047,NAIROBI CITY,282,EMBAKASI SOUTH,1408,KWA REUBEN,
047,NAIROBI CITY,282,EMBAKASI SOUTH,1409,PIPELINE,
047,NAIROBI CITY,282,EMBAKASI SOUTH,1410,KWARE,
047,NAIROBI CITY,283,EMBAKASI NORTH,1411,KARIOBANGI NORTH,
047,NAIROBI CITY,283,EMBAKASI NORTH,1412,DANDORA AREA I,
047,NAIROBI CITY,283,EMBAKASI NORTH,1413,DANDORA AREA II,
047,NAIROBI CITY,283,EMBAKASI NORTH,1414,DANDORA AREA III,
047,NAIROBI CITY,283,EMBAKASI NORTH,1415,DANDORA AREA IV,
047,NAIROBI CITY,284,EMBAKASI CENTRAL,1416,KAYOLE NORTH,
047,NAIROBI CITY,284,EMBAKASI CENTRAL,1417,KAYOLE CENTRAL,
047,NAIROBI CITY,284,EMBAKASI CENTRAL,1418,KAYOLE SOUTH,
047,NAIROBI CITY,284,EMBAKASI CENTRAL,1419,KOMAROCK,
047,NAIROBI CITY,284,EMBAKASI CENTRAL,1420,MATOPENI/SPRING VALLEY,
047,NAIROBI CITY,285,EMBAKASI EAST,1421,UPPER SAVANNAH,
047,NAIROBI CITY,285,EMBAKASI EAST,1422,LOWER SAVANNAH,
047,NAIROBI CITY,285,EMBAKASI EAST,1423,EMBAKASI,
047,NAIROBI CITY,285,EMBAKASI EAST,1424,UTAWALA,
047,NAIROBI CITY,285,EMBAKASI EAST,1425,MIHANGO,
047,NAIROBI CITY,286,EMBAKASI WEST,1426,UMOJA I,
047,NAIROBI CITY,286,EMBAKASI WEST,1427,UMOJA II,
047,NAIROBI CITY,286,EMBAKASI WEST,1428,MOWLEM,
047,NAIROBI CITY,286,EMBAKASI WEST,1429,KARIOBANGI SOUTH,
047,NAIROBI CITY,287,MAKADARA,1430,MARINGO/HAMZA,
047,NAIROBI CITY,287,MAKADARA,1431,VIWANDANI,
047,NAIROBI CITY,287,MAKADARA,1432,HARAMBEE,
047,NAIROBI CITY,287,MAKADARA,1433,MAKONGENI,
047,NAIROBI CITY,288,KAMUKUNJI,1434,PUMWANI,
047,NAIROBI CITY,288,KAMUKUNJI,1435,EASTLEIGH NORTH,
047,NAIROBI CITY,288,KAMUKUNJI,1436,EASTLEIGH SOUTH,
047,NAIROBI CITY,288,KAMUKUNJI,1437,AIRBASE,
047,NAIROBI CITY,288,KAMUKUNJI,1438,CALIFORNIA,
047,NAIROBI CITY,289,STAREHE,1439,NAIROBI CENTRAL,
047,NAIROBI CITY,289,STAREHE,1440,NGARA,
047,NAIROBI CITY,289,STAREHE,1441,PANGANI,
047,NAIROBI CITY,289,STAREHE,1442,ZIWANI/KARIOKOR,
047,NAIROBI CITY,289,STAREHE,1443,LANDIMAWE,
047,NAIROBI CITY,289,STAREHE,1444,NAIROBI SOUTH,
047,NAIROBI CITY,290,MATHARE,1445,HOSPITAL,
047,NAIROBI CITY,290,MATHARE,1446,MABATINI,
047,NAIROBI CITY,290,MATHARE,1447,HURUMA,
047,NAIROBI CITY,290,MATHARE,1448,NGEI,
047,NAIROBI CITY,290,MATHARE,1449,MLANGO KUBWA,
047,NAIROBI CITY,290,MATHARE,1450,KIAMAIKO,
